UniqueID,loan_default
655269,0.2640238
723482,0.32695034
758529,0.33064112
763449,0.39468664
708663,0.30680704
725530,0.3924991
708592,0.4009413
714975,0.2937704
712795,0.28412762
708656,0.36244002
712520,0.1950894
753695,0.41510904
708646,0.29548422
730225,0.28169906
714877,0.23762432
769166,0.34121934
710254,0.17650974
708812,0.3171371
726172,0.39060226
716959,0.24557643
725935,0.33801693
736039,0.39014503
748400,0.5246727
753652,0.4153568
695108,0.15141304
695320,0.077210784
662145,0.18324572
688068,0.02909028
662099,0.047619663
723985,0.107568234
757491,0.09949843
688610,0.0981652
733285,0.09061282
722392,0.056138285
689941,0.0860195
662086,0.04096562
662336,0.070367955
662373,0.07507247
662111,0.069450505
711459,0.04620513
662098,0.059645887
729627,0.061152127
729023,0.08165069
698148,0.1064603
662059,0.06661683
662318,0.07436116
662400,0.025220506
745881,0.15049201
707400,0.03001927
665203,0.22881828
662265,0.10671279
724712,0.07606629
662430,0.09732777
662431,0.10829076
718315,0.16991737
733477,0.19421951
727178,0.110697955
709205,0.037599858
760975,0.12157352
728884,0.052589916
697644,0.12164706
766710,0.18620422
743227,0.08980051
728888,0.2243381
760702,0.15029797
677241,0.31966522
728922,0.089561656
728655,0.09972912
751372,0.29024053
741935,0.12967972
728307,0.12408643
717735,0.19298069
702566,0.14261928
757194,0.103768334
727264,0.19146086
767201,0.19110443
756322,0.08282753
728833,0.100491524
710833,0.66075724
742470,0.1461611
697634,0.23781386
702435,0.2472356
761300,0.24260035
734035,0.25875404
728916,0.21967898
728234,0.20938027
747459,0.19093831
742464,0.15221882
728178,0.3679288
756405,0.16072609
729226,0.21794744
729812,0.27994263
761338,0.27492788
710494,0.18700458
764460,0.18515925
710622,0.14734602
756779,0.20294282
712028,0.18490756
756503,0.1002237
767068,0.14040186
756908,0.21571104
756887,0.17523205
766830,0.21824564
750180,0.17294495
654130,0.18818673
718310,0.17035575
710116,0.19212268
718090,0.09510935
717738,0.076815575
717763,0.1489333
718122,0.21176735
756482,0.15207827
654116,0.16461025
756860,0.0900527
718369,0.09904947
756598,0.15942715
717871,0.1764806
768065,0.15643862
718014,0.18495433
754576,0.24041408
738611,0.23330738
757087,0.174273
766961,0.1383976
717826,0.16902919
717843,0.17234541
715776,0.15258096
721686,0.1540824
717640,0.12219891
718049,0.18737555
756661,0.26694798
757067,0.18280311
766290,0.17209618
764814,0.23780307
766918,0.18406665
718041,0.32963198
710788,0.1813537
767614,0.10206952
757168,0.12299488
690608,0.40094975
692926,0.13096389
691329,0.048904855
683899,0.10051502
691102,0.04750069
758084,0.10871354
695277,0.066090114
680791,0.27087757
739107,0.29802456
719142,0.15917104
693504,0.26102078
739745,0.1231446
691131,0.041819587
766835,0.053471047
689547,0.07603818
719266,0.11176051
681174,0.09712687
710506,0.24516547
708686,0.07236302
739254,0.24735367
684079,0.060278162
745880,0.1377206
680848,0.12643859
692316,0.15241162
739169,0.065565765
757097,0.107114285
683767,0.048573546
682686,0.10941936
681184,0.12417557
719076,0.09192652
739539,0.08590698
693069,0.115289606
689637,0.10078142
719214,0.16161232
680936,0.092779644
766344,0.19192646
729262,0.1324331
766080,0.044520285
729137,0.18426616
729147,0.2212188
754653,0.1746096
729006,0.13927634
721015,0.13872117
743861,0.090019986
724054,0.21536782
710959,0.06517669
755247,0.17970417
729097,0.2271662
728996,0.14194363
728557,0.11105965
739664,0.1280995
766297,0.24144314
753448,0.16624057
766357,0.17074046
746654,0.20181872
703653,0.10609208
729025,0.18214859
730115,0.16780968
759298,0.09795119
766104,0.19504692
711093,0.071688816
766735,0.33525977
710969,0.052783888
766145,0.24432151
729062,0.12905823
744371,0.213492
747659,0.14652994
662312,0.2821121
761597,0.16909657
766813,0.4015667
663407,0.286821
668048,0.069757864
663839,0.16438761
679710,0.20208718
669243,0.2671141
657976,0.26255956
663606,0.19421652
657988,0.20672072
759622,0.10745939
759821,0.23024322
662711,0.19487941
665807,0.16360763
657990,0.10056991
675964,0.23832072
663616,0.08027461
668162,0.26288068
662639,0.1370754
678807,0.09976624
662184,0.38308534
674086,0.18700904
677849,0.20233184
664508,0.2529929
759356,0.23764393
668185,0.1458886
672969,0.24703233
699983,0.3502496
662810,0.22411154
707024,0.23649089
663060,0.23155022
739466,0.1514325
759755,0.18535946
669312,0.26719826
663024,0.21370852
658299,0.24791533
670527,0.086752914
658403,0.12723842
708480,0.26360303
683163,0.22176038
656465,0.14701249
686000,0.27594882
662174,0.100810625
748647,0.2448291
658055,0.12553321
748920,0.2815126
765801,0.19645794
762643,0.2792094
657992,0.10828704
658270,0.11260394
685945,0.09908524
739280,0.3260838
674233,0.24316469
769170,0.26460055
662568,0.23260719
668200,0.11928777
663016,0.2860619
676421,0.23681118
665646,0.17044114
668116,0.15972064
761103,0.17097272
662915,0.10371185
661090,0.19764072
733900,0.14906812
723174,0.12434609
760464,0.30968618
761592,0.1743244
742057,0.1508674
759460,0.120606534
764881,0.2722948
656081,0.2306638
675378,0.2729387
738320,0.13988735
765224,0.58014685
657351,0.15239944
694935,0.14790471
721085,0.29144362
658028,0.18658443
659732,0.10502408
675401,0.11220451
726234,0.21662958
733551,0.09478196
761316,0.12513702
688991,0.10027837
665516,0.1276154
708463,0.19836478
741730,0.1331572
726409,0.24197039
719133,0.10669636
685223,0.19558287
719052,0.14959021
694120,0.16003837
755368,0.10484086
741717,0.22454381
731079,0.14336339
719048,0.26392943
654797,0.254486
689189,0.2777956
720137,0.24782465
755456,0.17896733
726293,0.1363077
735185,0.35973194
755082,0.29639027
719369,0.31613982
696157,0.11726388
654131,0.15045446
656815,0.23836131
757029,0.13118084
673338,0.1576121
764929,0.1859885
743413,0.13619009
665039,0.21465626
742395,0.18099062
731100,0.15323758
719376,0.12115092
654491,0.21203518
719367,0.13168855
724758,0.18116553
672220,0.12512086
719111,0.29275936
740263,0.25006753
747778,0.25589436
665238,0.24075525
693374,0.20652127
673366,0.26164162
750783,0.29044023
708010,0.20352387
726274,0.17525062
686036,0.24701731
685614,0.078373656
730736,0.2261802
660279,0.31011876
744514,0.1585403
740218,0.13902171
671479,0.2452472
665166,0.13110568
680551,0.25624588
665032,0.14910771
744022,0.23665892
719757,0.28762588
749080,0.18782394
731697,0.11819603
672293,0.11389897
702068,0.21103536
730529,0.3827301
740573,0.19000518
755286,0.094690315
747249,0.4070575
735619,0.24030437
735572,0.20684607
702118,0.24577403
743749,0.13793914
713196,0.2987546
695693,0.2544775
720715,0.21739066
665047,0.089784466
660287,0.10939171
742295,0.14002413
662043,0.14268728
665028,0.26005945
740350,0.13837789
726266,0.09475762
656520,0.1849247
687532,0.28367126
672983,0.43562058
660218,0.14351116
672317,0.120428525
742862,0.33230853
740194,0.10080685
719261,0.17530851
755624,0.18700771
719258,0.186213
742291,0.2873383
731111,0.19383769
748547,0.086763255
665224,0.2610386
735356,0.27764228
744932,0.32868692
719181,0.098806955
756186,0.29358837
735577,0.18987982
719247,0.20007333
660249,0.2935797
731114,0.19866306
689078,0.24502009
655531,0.2599178
655540,0.19552201
748454,0.25589436
709046,0.23437454
669264,0.15297736
719781,0.25572821
702271,0.1200742
654764,0.30602062
663158,0.12230641
707175,0.22165751
657596,0.08897391
669667,0.14762399
661823,0.26538917
661806,0.12054785
732908,0.113936774
665290,0.20729701
763465,0.27581415
665245,0.26508218
665183,0.2226034
763563,0.15794712
665195,0.07811421
724240,0.16327834
669674,0.128932
700311,0.09600272
763736,0.18064219
672951,0.1725034
702822,0.12402963
745572,0.28369737
713383,0.15951754
733303,0.21944459
673223,0.18470752
745816,0.29729265
724978,0.24814555
735433,0.23430374
668800,0.096943334
751042,0.22688752
726358,0.29766002
689739,0.21391997
754254,0.19250123
713214,0.19265656
734877,0.24534538
674443,0.2582957
760989,0.15381905
688840,0.27458677
713738,0.23250377
673230,0.11574232
763187,0.25790393
671174,0.39296138
677099,0.23131973
731498,0.15099382
725543,0.37397313
692688,0.25778902
731681,0.101224914
754417,0.18860617
768625,0.37490216
690461,0.2632529
732198,0.27240553
751363,0.101959445
754168,0.23798233
753805,0.26216674
750703,0.145277
760051,0.13853952
761542,0.3008466
684765,0.25769338
754377,0.33249974
666963,0.109780036
710450,0.17086017
686352,0.1365351
668757,0.11778094
709207,0.18134026
758471,0.12048642
741750,0.11126035
748789,0.36105105
715206,0.21756098
732122,0.23176312
747698,0.35808387
684554,0.14844163
656335,0.15214975
667455,0.11481432
753470,0.37650663
759073,0.20056783
709736,0.13838616
765702,0.23803972
657576,0.16047838
716103,0.2978294
706077,0.25230742
760206,0.14467601
706462,0.17955798
709521,0.26179639
706149,0.1507806
746636,0.23396847
710631,0.19767998
685386,0.23027188
742413,0.08229394
682109,0.15553147
683698,0.1940463
749335,0.096612655
681621,0.11997557
683374,0.110770576
677735,0.18997681
672766,0.15793678
672044,0.34617648
742234,0.16533841
769578,0.2886468
672367,0.14663029
665458,0.11940051
685292,0.20316382
666776,0.19398996
724616,0.16640005
749376,0.23204195
769312,0.24848552
681929,0.06834759
722221,0.31616196
763493,0.26350567
682640,0.24876024
764740,0.23613922
665625,0.24973254
769610,0.34497896
742677,0.17626472
672493,0.13266136
752650,0.114427164
665667,0.10442632
761540,0.16579165
667480,0.22022662
749386,0.19247872
672600,0.18519384
674062,0.20781848
702089,0.14096487
733602,0.1687031
733669,0.23106037
717222,0.3446856
702218,0.14273426
696298,0.28085822
751606,0.120503
751199,0.25619295
709742,0.48038885
696550,0.10313087
696736,0.14076683
732696,0.16248061
728279,0.21993132
675798,0.10988328
747957,0.14449607
709468,0.20189597
734301,0.12693775
734175,0.10274372
733858,0.192308
717951,0.16648023
697071,0.09845237
654861,0.1961863
716964,0.16114005
718886,0.108217046
732625,0.21116306
698246,0.11853015
717198,0.2667077
733798,0.10633783
747042,0.15646498
697188,0.107847236
738224,0.17052081
733735,0.5579095
747033,0.17440565
698088,0.28897136
747056,0.42745596
703547,0.21890867
747134,0.12717268
750271,0.11621713
655291,0.22912322
733327,0.1776681
747064,0.21621871
710847,0.13372894
746682,0.1923652
709847,0.2771689
675551,0.15829556
733282,0.0863306
669088,0.07580665
668956,0.12104399
724037,0.073148735
672794,0.10965456
742638,0.31109554
728065,0.3259032
664283,0.15945543
723634,0.19714145
714770,0.107811004
724016,0.17994407
740678,0.07034271
745664,0.11263882
723989,0.31976423
740783,0.11766375
724018,0.2574951
741927,0.084017925
740485,0.18953732
673162,0.24480441
760295,0.17089188
740659,0.430571
752746,0.17371337
717384,0.3454111
762452,0.29831573
717201,0.2531679
732145,0.2601951
756011,0.33049616
740789,0.32521284
754816,0.24088478
759492,0.23065369
724614,0.15821892
671324,0.050918374
664084,0.24881852
741979,0.19184516
724102,0.08871048
737827,0.09977761
721970,0.07951611
752191,0.31410387
762298,0.14892168
714974,0.23334746
718763,0.2535176
736776,0.16114575
672900,0.1389251
735913,0.06671625
739402,0.30087957
750696,0.26452133
730514,0.08924005
662992,0.18589294
663740,0.16244946
719352,0.14511319
727744,0.11608402
759598,0.30399057
711847,0.32798842
720133,0.07318327
769104,0.25991723
764582,0.21677749
697393,0.16842346
677121,0.17894061
697996,0.14385654
759477,0.21101259
760279,0.24888316
753149,0.14193255
716937,0.14247213
769449,0.23810239
739172,0.20005152
730753,0.10870074
743859,0.28595924
760603,0.15264958
748317,0.50575733
741413,0.099952966
723227,0.28190386
758792,0.47476056
716529,0.13200183
759957,0.2317856
718159,0.41448683
762469,0.18516377
711993,0.1803219
741366,0.4757746
697547,0.2639907
669578,0.1306068
752554,0.23721792
746848,0.3723547
762621,0.2903464
663404,0.26918373
759630,0.21534081
744196,0.28757617
677214,0.06721229
759788,0.29323834
728216,0.13583708
695223,0.09874387
765619,0.14283071
745707,0.08793071
767131,0.1802964
744806,0.084909655
