UniqueID,loan_default
655269,0.22315137
723482,0.36798143
758529,0.28719962
763449,0.40582496
708663,0.28591222
725530,0.4238189
708592,0.35760286
714975,0.2729227
712795,0.28137353
708656,0.34577215
712520,0.20734099
753695,0.38429984
708646,0.32415515
730225,0.30112174
714877,0.23053576
769166,0.35361972
710254,0.17667915
708812,0.30651823
726172,0.40288025
716959,0.25054643
725935,0.3553664
736039,0.53012294
748400,0.49217668
753652,0.39095718
695108,0.11414825
695320,0.067055136
662145,0.2786474
688068,0.031737164
662099,0.049539357
723985,0.109207086
757491,0.08880317
688610,0.092928246
733285,0.09686949
722392,0.06353118
689941,0.08324905
662086,0.043560103
662336,0.08096312
662373,0.08548007
662111,0.06982247
711459,0.051282045
662098,0.060003925
729627,0.059993006
729023,0.13506171
698148,0.0989143
662059,0.07788666
662318,0.07872735
662400,0.028150044
745881,0.1048279
707400,0.035420235
665203,0.18780917
662265,0.10278556
724712,0.07330497
662430,0.0865195
662431,0.099748865
718315,0.16445659
733477,0.21209708
727178,0.14391261
709205,0.03602193
760975,0.12616636
728884,0.05577626
697644,0.11293336
766710,0.19570364
743227,0.08434535
728888,0.20226325
760702,0.14939868
677241,0.23324843
728922,0.09433905
728655,0.09286
751372,0.26126233
741935,0.119305335
728307,0.15389824
717735,0.21409161
702566,0.14698486
757194,0.097010374
727264,0.19845018
767201,0.22446814
756322,0.114633664
728833,0.12862931
710833,0.60381305
742470,0.14258988
697634,0.2923072
702435,0.21838507
761300,0.28450394
734035,0.21258692
728916,0.30164188
728234,0.20962945
747459,0.20700644
742464,0.1552723
728178,0.4652851
756405,0.1691102
729226,0.23267858
729812,0.28367823
761338,0.23731466
710494,0.18242839
764460,0.1675541
710622,0.15000026
756779,0.24590035
712028,0.20158532
756503,0.14063726
767068,0.17059354
756908,0.22044104
756887,0.21844706
766830,0.23371468
750180,0.19111687
654130,0.20578593
718310,0.17202395
710116,0.17759195
718090,0.122003905
717738,0.0985846
717763,0.15435259
718122,0.22383703
756482,0.171805
654116,0.1724167
756860,0.13790286
718369,0.10549622
756598,0.20382914
717871,0.20804194
768065,0.19449693
718014,0.21129452
754576,0.24895594
738611,0.28505334
757087,0.16964646
766961,0.18506446
717826,0.1520299
717843,0.18346086
715776,0.18023768
721686,0.16629012
717640,0.12290753
718049,0.20762241
756661,0.3223306
757067,0.20632827
766290,0.19315587
764814,0.25689253
766918,0.24802107
718041,0.33845028
710788,0.21412508
767614,0.104922004
757168,0.10234349
690608,0.4101825
692926,0.123581156
691329,0.06656772
683899,0.11248793
691102,0.05552125
758084,0.08958076
695277,0.095987104
680791,0.260345
739107,0.29810998
719142,0.13920765
693504,0.22529307
739745,0.12492524
691131,0.05116607
766835,0.05499197
689547,0.11066097
719266,0.11311705
681174,0.09722687
710506,0.22137187
708686,0.07824502
739254,0.20176932
684079,0.0644182
745880,0.14279893
680848,0.1307405
692316,0.14928602
739169,0.07824285
757097,0.11009592
683767,0.039239645
682686,0.11186575
681184,0.12877621
719076,0.12701823
739539,0.093157195
693069,0.09624754
689637,0.10480569
719214,0.14780287
680936,0.09248863
766344,0.16978273
729262,0.13112992
766080,0.045807056
729137,0.17660359
729147,0.20089471
754653,0.16655591
