UniqueID,loan_default
655269,0.24554577
723482,0.32881093
758529,0.36025372
763449,0.36188278
708663,0.3215244
725530,0.39272487
708592,0.38523325
714975,0.29962805
712795,0.29688287
708656,0.3546843
712520,0.19155282
753695,0.38566378
708646,0.30951774
730225,0.3059022
714877,0.22873922
769166,0.33691514
710254,0.16502564
708812,0.3249249
726172,0.37879813
716959,0.25602645
725935,0.3348172
736039,0.39638755
748400,0.5255995
753652,0.37449044
695108,0.1475307
695320,0.07347495
662145,0.18170351
688068,0.03512052
662099,0.057628296
723985,0.105791435
757491,0.078948036
688610,0.09887487
733285,0.10489665
722392,0.065567665
689941,0.09921915
662086,0.05224968
662336,0.08367936
662373,0.084530644
662111,0.064118005
711459,0.035904843
662098,0.064531535
729627,0.06667175
729023,0.09115583
698148,0.13201374
662059,0.08193185
662318,0.07263902
662400,0.02549139
745881,0.16050927
707400,0.040006958
665203,0.2870126
662265,0.1385579
724712,0.0949694
662430,0.101799145
662431,0.13471046
718315,0.15876177
733477,0.20012799
727178,0.11337725
709205,0.038929783
760975,0.1333249
728884,0.052151978
697644,0.12275788
766710,0.18728594
743227,0.07510843
728888,0.21318161
760702,0.13410966
677241,0.3062787
728922,0.09398348
728655,0.09267282
751372,0.2714171
741935,0.10638372
728307,0.1330853
717735,0.21095909
702566,0.1294388
757194,0.092121474
727264,0.2255956
767201,0.19464856
756322,0.091905
728833,0.110512584
710833,0.67993474
742470,0.14882895
697634,0.268671
702435,0.22818117
761300,0.22051905
734035,0.23740406
728916,0.28897685
728234,0.23787369
747459,0.2257945
742464,0.14916094
728178,0.4635588
756405,0.16868359
729226,0.21306655
729812,0.3245192
761338,0.28508362
710494,0.19940165
764460,0.16966468
710622,0.1644846
756779,0.21951248
712028,0.1818865
756503,0.10619457
767068,0.17145962
756908,0.2391997
756887,0.19448745
766830,0.19094291
750180,0.1757419
654130,0.16916358
718310,0.15501344
710116,0.16417922
718090,0.10174666
717738,0.122327566
717763,0.15334745
718122,0.19571045
756482,0.15770562
654116,0.14621022
756860,0.111497454
718369,0.0948295
756598,0.17730221
717871,0.16530527
768065,0.16023201
718014,0.20138088
754576,0.21291009
738611,0.22870678
757087,0.17106639
766961,0.18644336
717826,0.15015055
717843,0.16789864
715776,0.14840515
721686,0.15563595
717640,0.09738818
718049,0.1859738
756661,0.27644765
757067,0.19964795
766290,0.16790615
764814,0.20910169
766918,0.1940851
718041,0.302994
710788,0.21863665
767614,0.09329048
757168,0.13554645
690608,0.40185183
692926,0.1142567
691329,0.072216704
683899,0.094521075
691102,0.05045129
758084,0.08996346
695277,0.062354725
680791,0.349352
739107,0.30888656
719142,0.14373027
693504,0.2716211
739745,0.11353603
691131,0.051920574
766835,0.057471644
689547,0.081100516
719266,0.11087174
681174,0.0942846
710506,0.23856479
708686,0.07888272
739254,0.24874929
