UniqueID,loan_default
655269,0.2460731770063722
723482,0.31347372747258073
758529,0.313555302105496
763449,0.3359069317702079
708663,0.3182803229140563
725530,0.4005853063692892
708592,0.3605549660320089
714975,0.2946097477577999
712795,0.30069639241481166
708656,0.32959487231139284
712520,0.1646477855980414
753695,0.34933605151977154
708646,0.2799630789678084
730225,0.2446756772956476
714877,0.22598258340845823
769166,0.3196547103257552
710254,0.15955822302426967
708812,0.32830547649484343
726172,0.37173152597156595
716959,0.26161383585529524
725935,0.3368090228925543
736039,0.4413087124128088
748400,0.5140172302626225
753652,0.3359320039244119
695108,0.15715771421408195
695320,0.07119709860802816
662145,0.21540039408132658
688068,0.031658474758963544
662099,0.05741399077389561
723985,0.11826071152993695
757491,0.11129360022237317
688610,0.11782416466387136
733285,0.10701989801833492
722392,0.06543386254544406
689941,0.10263198463716341
662086,0.04797337440519438
662336,0.08881785517752269
662373,0.1140585460480427
662111,0.06745938197641632
711459,0.04273830810413486
662098,0.07695244863764611
729627,0.07565229385706454
729023,0.08658211940340105
698148,0.12294110955847357
662059,0.08793259799940106
662318,0.08907101827385272
662400,0.02684282375607983
745881,0.15535834081814584
707400,0.0330387946191629
665203,0.2465844974821545
662265,0.14581290445436396
724712,0.08025597589591756
662430,0.11248850696560662
662431,0.13570671175680135
718315,0.16976498957642724
733477,0.20572413004982312
727178,0.13230322299080935
709205,0.03589008458326537
760975,0.12259917253864255
728884,0.04935451074156222
697644,0.1370431879042923
766710,0.20682716575001636
743227,0.09363866275683207
728888,0.21078840601262405
760702,0.15120386183687368
677241,0.27937928789737076
728922,0.10240399741100768
728655,0.11962582263396859
751372,0.255798655344394
741935,0.12735911866646712
728307,0.1498920577518682
717735,0.23039120449166514
702566,0.14205961002064735
757194,0.11771023133911153
727264,0.21050180607699162
767201,0.19356340441802242
756322,0.09341192665578954
728833,0.11113991443922723
710833,0.5476358122346965
742470,0.1658347524792404
697634,0.2861298709357225
702435,0.236272764385448
761300,0.2586828608461341
734035,0.230390449648339
728916,0.30321563707033344
728234,0.23158509040474692
747459,0.21526255474772438
742464,0.1592709068804886
728178,0.4006708040360238
756405,0.17228986203524288
729226,0.21065619016524004
729812,0.2993781122241432
761338,0.24856669354946664
710494,0.18776528821624347
764460,0.15828376855268303
710622,0.17949639670835105
756779,0.23270930906402473
712028,0.2136409334121625
756503,0.1266407787200093
767068,0.1765914652376395
756908,0.24342303846990024
756887,0.21907248346281996
766830,0.22241917804863695
750180,0.19617150784676804
654130,0.2048201153883652
718310,0.19633696945533063
710116,0.1981415861712349
718090,0.11812709757636324
717738,0.10151172347888797
717763,0.17098044590650793
718122,0.2279802425918914
756482,0.176980284437231
654116,0.1594955245618522
756860,0.1079668366529702
718369,0.10113466201669384
756598,0.18029934323287244
717871,0.21306194137399873
768065,0.16777557411686836
718014,0.21168690702952145
754576,0.24019326489031614
738611,0.25372291798554913
757087,0.19952281650355244
766961,0.1863055368165638
717826,0.18248386868172553
717843,0.1883195177309951
715776,0.1885970479467085
721686,0.16584469876034433
717640,0.11699148586246667
718049,0.22460176601367435
756661,0.3018636231248099
757067,0.22510869060981914
766290,0.2134004314939701
764814,0.23064469487819686
766918,0.23231223311309376
718041,0.2881972327993989
710788,0.21990577743405362
767614,0.12306904559122667
757168,0.09618275333380247
690608,0.41292892152563504
692926,0.130885896813476
691329,0.06314654801564845
683899,0.10623447650808705
691102,0.05098303553365449
758084,0.10683182861130186
695277,0.08508878016071669
680791,0.2858010920151572
739107,0.29611142524957984
719142,0.15551757317246026
693504,0.23776956658665555
739745,0.12752124759640732
691131,0.04536961712828699
766835,0.051416783428569646
689547,0.0900328901147104
719266,0.11821837609719034
681174,0.10513073850241539
710506,0.22733212806483738
708686,0.08624443720024805
739254,0.20651389305719395
684079,0.060063213549004235
745880,0.15993466048063798
680848,0.1358344261854213
692316,0.1699545088367681
739169,0.07215654610529276
757097,0.09909284233136106
683767,0.042194947977803064
682686,0.1091230582313944
681184,0.15510920220811866
719076,0.10088332012370475
739539,0.0902503330112489
693069,0.09137068025710929
689637,0.12454558260075697
719214,0.16413905231020232
680936,0.09417499805996946
766344,0.18229861329439445
729262,0.15304887539633513
766080,0.038841721206578445
729137,0.208338355207638
729147,0.23633619025445643
754653,0.18221955154593486
729006,0.15460541639434097
721015,0.16629500104896333
743861,0.12249008389103687
724054,0.22047122676916941
710959,0.07633188777319523
755247,0.19240796082919837
729097,0.2658645485876939
728996,0.16669505793592732
728557,0.1271124618252893
739664,0.11237518539909014
766297,0.23439373288678172
753448,0.17658322235840088
766357,0.17846740079965204
746654,0.19609586838645998
703653,0.12694499533142473
729025,0.1539890178278659
730115,0.17919229357125557
759298,0.07385066813843782
766104,0.22387809620180932
711093,0.08440238208276579
766735,0.3837784777374698
710969,0.05975505967845386
766145,0.2570774928128558
729062,0.1534210120513714
744371,0.20842792195689172
747659,0.15580662261498168
662312,0.3064830341426867
761597,0.17307916501855228
766813,0.39365365353732673
663407,0.26578802939922347
668048,0.08075201000210168
663839,0.17524931459092866
679710,0.2037454442155873
669243,0.25618395529793736
657976,0.27254148709977166
663606,0.2240879910931151
657988,0.2182905750346481
759622,0.10980241531777515
759821,0.22294300968715472
662711,0.1857624559244967
665807,0.19676341770336442
657990,0.11696793789739483
675964,0.21547807765780902
663616,0.08913079171782151
668162,0.26185197732180476
662639,0.1542255898447877
678807,0.11039287350028229
662184,0.39014070061210127
674086,0.20468722692928124
677849,0.2334163192077075
664508,0.26887330014029814
759356,0.23163358411277704
668185,0.1460954511916464
672969,0.2561005659106394
699983,0.3577388565051777
662810,0.23851487131494784
707024,0.2140136153575816
663060,0.24935379391532855
739466,0.1566171064046645
759755,0.1871521893409369
669312,0.26716015589478914
663024,0.18712948149485042
658299,0.2551521466693851
670527,0.09698078823089724
658403,0.15170463917216223
708480,0.288694642381077
683163,0.2347714896219779
656465,0.1675066017628014
686000,0.2935836698090839
662174,0.10700906684948912
748647,0.25099656736687165
658055,0.13200262525927287
748920,0.26774556575383235
765801,0.2181555169093652
762643,0.27974956807715023
657992,0.1154348401307556
658270,0.15084600316466037
685945,0.10888292568900453
739280,0.30918655034300446
674233,0.2446990732420732
769170,0.2695424530387545
662568,0.2474530301639274
668200,0.13629155220453762
663016,0.27134713126661614
676421,0.24427223455725322
665646,0.19683097119015006
668116,0.17200039543322213
761103,0.20044270936927439
662915,0.12095299483665059
661090,0.17012049491866577
733900,0.18541089815064157
723174,0.1371415378969315
760464,0.2314821042669034
761592,0.147339051008199
742057,0.164476237568687
759460,0.10035743064848458
764881,0.21130049654371663
656081,0.18238903180720772
675378,0.22352825844340984
738320,0.13112290227347087
765224,0.452579220644688
657351,0.14316962721245755
694935,0.14786971737022836
721085,0.23679201617954881
658028,0.17929725350084913
659732,0.14970572314397176
675401,0.1310227791069297
726234,0.16740079476086767
733551,0.13768257290020758
761316,0.10931855703811524
688991,0.12144614269711568
665516,0.13139199326713727
708463,0.22087103156738802
741730,0.1306419214225836
726409,0.27402186204690265
719133,0.11953478575454321
685223,0.19607675696503044
719052,0.147583318899315
694120,0.14018040723104075
755368,0.12093134151350976
741717,0.19824371337826324
731079,0.1401249085868735
719048,0.2618806205312094
654797,0.2571708429330577
689189,0.28722280643872594
720137,0.24756530184026607
755456,0.18964523507066122
726293,0.14080113913697623
735185,0.36852925011715043
755082,0.2951370963992006
719369,0.290330278696733
696157,0.127203388681658
654131,0.15265652565169652
656815,0.2535371151696826
757029,0.1329979009488897
673338,0.15551792668584247
764929,0.201293191308221
743413,0.13921094362358194
665039,0.2165097338952802
742395,0.17583652095607763
731100,0.1746229116972392
719376,0.1358653575310198
654491,0.23392344913947805
719367,0.13472759065839102
724758,0.22943711621761873
672220,0.1069825698508531
719111,0.27204173801835396
740263,0.2558627632452233
747778,0.2622469632998713
665238,0.2619472195636132
693374,0.21858001403916294
673366,0.2740725857587836
750783,0.29340379558847424
708010,0.2236659951036643
726274,0.19927847486674857
686036,0.2594832320691031
685614,0.07055393417435822
730736,0.2223433125240152
660279,0.3315638429328397
744514,0.1562884606407557
740218,0.1446806507570781
671479,0.24809639586121968
665166,0.11520751528091216
680551,0.2827075227786089
665032,0.1567009872461137
744022,0.2645956261853439
719757,0.2852685683208416
749080,0.16998729740953966
731697,0.14118920788033587
672293,0.10107244949210029
702068,0.22031865855964952
730529,0.343545438888511
740573,0.19580500121720554
755286,0.09198958495681278
747249,0.37599951602240206
735619,0.265815692870842
735572,0.23044856825983345
702118,0.23645706065534342
743749,0.11656341901122419
713196,0.29949271027103297
695693,0.26936770659328513
720715,0.22979281039467767
665047,0.09184300923067945
660287,0.1180012367366415
742295,0.13739446039265593
662043,0.14005905175923863
665028,0.26939048242659197
740350,0.14658931104452924
726266,0.10123702451460496
656520,0.17264488613604176
687532,0.2563409661876801
672983,0.3526432010123693
660218,0.11718843270146263
672317,0.10267019852233608
742862,0.3059278978249835
740194,0.10590799274035309
719261,0.1730060081920601
755624,0.1973609826821782
719258,0.15900889540863386
742291,0.2823575997281742
731111,0.19378286645750667
748547,0.09433027926960269
665224,0.2183749420691843
735356,0.2638673559223679
744932,0.35320399282923
719181,0.08650400415491528
756186,0.2937912844743081
735577,0.21639330033330795
719247,0.19376424699043604
660249,0.3058917970415801
731114,0.20916326815485464
689078,0.25993850922011996
655531,0.24047607719356087
655540,0.19623682311382126
748454,0.26308336476306615
709046,0.26121193971791723
669264,0.1702473507004966
719781,0.2767840966529338
702271,0.12859933144969007
654764,0.2757912511863404
663158,0.1066930470329354
707175,0.2410250234466877
657596,0.08983893002577986
669667,0.14195681075009212
661823,0.24012813017013382
661806,0.12575390262033903
732908,0.10516145289159828
665290,0.20567879358172148
763465,0.2736394757410228
665245,0.26856513481168437
665183,0.22683170533419938
763563,0.18692097550370132
665195,0.08150652526892586
724240,0.16462768873375397
669674,0.12578199891280814
700311,0.11431866354094798
763736,0.17786090707646965
672951,0.20144130415547654
702822,0.11637606936657509
745572,0.31879450788534147
713383,0.16850164023741065
733303,0.23790635484936765
673223,0.17838521701637175
745816,0.2715729614913458
724978,0.2811164669975208
735433,0.2763792864087001
668800,0.11872978847880589
751042,0.22615239064717033
726358,0.28733291931988314
689739,0.2560023230709834
754254,0.186520481397666
713214,0.18984499061312432
734877,0.2976581255003403
674443,0.29512988680908725
760989,0.16975477342697232
688840,0.3154852658700226
713738,0.291809003994949
673230,0.16470395205039728
763187,0.27222933029116925
671174,0.34153830916497563
677099,0.2621512135082838
731498,0.115166695264434
725543,0.37686534333881916
692688,0.30428650064294155
731681,0.11099380519384833
754417,0.2234341667811671
768625,0.35369082282134984
690461,0.2974745953764529
732198,0.28702277873729953
751363,0.09766499356440911
754168,0.24618581199666278
753805,0.24594236256976534
750703,0.15188397655970584
760051,0.14063916587698344
761542,0.2924329278572751
684765,0.22233663912202045
754377,0.30730457217963825
666963,0.10529371362250853
710450,0.16563464595157162
686352,0.10860898566793432
668757,0.11958545344827476
709207,0.17856695026665653
758471,0.11476735871972327
741750,0.112745510332925
748789,0.312407660679215
715206,0.19331393075479075
732122,0.2248592803235228
747698,0.2735877427854756
684554,0.13950540566361036
656335,0.10720405126207237
667455,0.09294326999004365
753470,0.3236682692051229
759073,0.19508654156008376
709736,0.14362655101688596
765702,0.23750678926428184
657576,0.15102811993053666
716103,0.2761396008263987
706077,0.21504794516569417
760206,0.13287753026750035
706462,0.21699554720703962
709521,0.24287841990478887
706149,0.14991122649197555
746636,0.23185263039920084
710631,0.16720656806931666
685386,0.2523088522820408
742413,0.09607562017707923
682109,0.13188564249192572
683698,0.20878700831481595
749335,0.10653202031421762
681621,0.12001862581724833
683374,0.1240891546063662
677735,0.19286618955513601
672766,0.13463089584301485
672044,0.31974751394937684
742234,0.16390133988104177
769578,0.30121815886400133
672367,0.12811282297383353
665458,0.11959552185577088
685292,0.20920834566662044
666776,0.2065343679277682
724616,0.16354471992148092
749376,0.23160986716304188
769312,0.2194458470505389
681929,0.06965504899653686
722221,0.31028869634670214
763493,0.27461975432100005
682640,0.2716683049132681
764740,0.23286858762865043
665625,0.24726365414027493
769610,0.29655017328326466
742677,0.1947339142291369
672493,0.1328560563094566
752650,0.1255726649147812
665667,0.10975704113793698
761540,0.1582109471122905
667480,0.23504618046934928
749386,0.20674778159456342
672600,0.18804337509948882
674062,0.23290791010024015
702089,0.10869828713996815
733602,0.141132300035041
733669,0.24921013672514597
717222,0.34222258969741953
702218,0.12658308418523076
696298,0.2524339047521374
751606,0.11265710332829139
751199,0.26009622784056013
709742,0.43670874386443237
696550,0.08996212581499106
696736,0.1308188210589614
732696,0.19425507920514562
728279,0.20822407793350087
675798,0.09370698083997644
747957,0.16244607832918642
709468,0.19894545047842965
734301,0.11963482758716361
734175,0.09447405408825084
733858,0.19055966043424732
717951,0.1736632106405463
697071,0.1000561159069114
654861,0.19548417069299018
716964,0.16576232228063414
718886,0.09744075344265796
732625,0.23794525714758435
698246,0.10480489747025776
717198,0.21113698306598552
733798,0.10847780913170589
747042,0.11190500720693887
697188,0.10198427370908301
738224,0.15903194443340576
733735,0.5047530010244258
747033,0.19723019059222255
698088,0.2654078814432178
747056,0.3756124978917615
703547,0.20731778586069288
747134,0.11408198758615945
750271,0.09651187304979111
655291,0.2133362838915662
733327,0.2057016135880174
747064,0.22319678865255277
710847,0.11484581652048947
746682,0.16778695483562023
709847,0.22585043858477055
675551,0.1635544845816517
733282,0.07854639163345284
669088,0.0795721301610043
668956,0.13804788831706016
724037,0.07773909677980957
672794,0.10972589049554372
742638,0.278549244685651
728065,0.26164815950786
664283,0.16117952420928303
723634,0.19837314088272928
714770,0.1067815572534265
724016,0.2006295089781298
740678,0.0768349797508433
745664,0.10265532130094751
723989,0.30559303078976147
740783,0.12062102308876395
724018,0.28881729313512133
