UniqueID,loan_default
655269,0.26675522
723482,0.2571102
758529,0.30817527
763449,0.29453525
708663,0.31529224
725530,0.34067705
708592,0.35606152
714975,0.32074967
712795,0.29670358
708656,0.34019327
712520,0.17006758
753695,0.37925667
708646,0.38116348
730225,0.2770476
714877,0.22854158
769166,0.29321778
710254,0.19206916
708812,0.29399407
726172,0.357957
716959,0.26706097
725935,0.30773672
736039,0.3325577
748400,0.41080585
753652,0.38814563
695108,0.17291157
695320,0.09266775
662145,0.20758578
688068,0.041936517
662099,0.11437215
723985,0.13052434
757491,0.123498574
688610,0.12967478
733285,0.09796798
722392,0.10442542
689941,0.13954917
662086,0.06770365
662336,0.07811812
662373,0.11195382
662111,0.08321977
711459,0.07208635
662098,0.07941537
729627,0.07603418
729023,0.094872795
698148,0.14082189
662059,0.09320722
662318,0.08650133
662400,0.049481105
745881,0.14732224
707400,0.053371336
665203,0.20329514
662265,0.20043103
724712,0.08063983
662430,0.12323934
662431,0.1451394
718315,0.15869838
733477,0.20777018
727178,0.10232372
709205,0.047368452
760975,0.13710792
728884,0.050614998
697644,0.15693751
766710,0.18279457
743227,0.08484245
728888,0.17106636
760702,0.10545258
677241,0.16571806
728922,0.08578799
728655,0.12043997
751372,0.2373776
741935,0.12567276
728307,0.12827079
717735,0.22057833
702566,0.14392552
757194,0.12053304
727264,0.21410836
767201,0.2195658
756322,0.11902056
728833,0.09545364
710833,0.3792342
742470,0.1405822
697634,0.24108252
702435,0.25301197
761300,0.19890128
734035,0.2718156
728916,0.27869052
728234,0.18309969
747459,0.23829502
742464,0.15306042
728178,0.37402236
756405,0.1617001
729226,0.16345054
729812,0.24200778
761338,0.209928
710494,0.21509604
764460,0.15254445
710622,0.19502479
756779,0.23264311
712028,0.21790965
756503,0.13464496
767068,0.16170393
756908,0.24128148
756887,0.2112655
766830,0.2043404
750180,0.19464293
654130,0.22345771
718310,0.22163124
710116,0.1954223
718090,0.12538551
717738,0.07871735
717763,0.14838503
718122,0.22951643
756482,0.17784265
654116,0.1598294
756860,0.082967624
718369,0.10832212
756598,0.17836873
717871,0.21567047
768065,0.21290849
718014,0.2379643
754576,0.17331888
738611,0.25884837
757087,0.21742424
766961,0.17641713
717826,0.22144188
717843,0.23121765
715776,0.17808917
721686,0.17321533
717640,0.13169816
718049,0.22654186
756661,0.23723683
757067,0.19915499
766290,0.22457843
764814,0.21882534
766918,0.2749593
718041,0.24852443
710788,0.21257743
767614,0.15735511
757168,0.11882565
690608,0.34971306
692926,0.17743948
691329,0.095424555
683899,0.12571716
691102,0.055099487
758084,0.13332424
695277,0.06908603
680791,0.18257602
739107,0.2893062
719142,0.1649409
693504,0.21523932
739745,0.12173965
691131,0.052869007
766835,0.05996977
689547,0.08025256
719266,0.13054807
681174,0.11935524
710506,0.16615534
708686,0.07728378
739254,0.14635424
684079,0.06538672
745880,0.15662411
680848,0.140872
692316,0.15953445
739169,0.084294945
757097,0.12027459
683767,0.06761717
682686,0.12452616
681184,0.16262406
719076,0.10162449
739539,0.09292316
693069,0.13779616
689637,0.12664585
719214,0.14312463
680936,0.12048994
766344,0.1459329
729262,0.15015693
